user_id,age,account_age_days,home_region,income_band,ring_id,is_fraud_ring
u_02291,48,147,north,medium,none,0
u_02292,49,555,west,medium,none,0
u_02293,58,240,north,medium,none,0
u_02294,67,874,north,high,none,0
u_02295,29,302,north,medium,none,0
u_02296,25,108,central,medium,none,0
u_02297,25,857,central,medium,none,0
u_02298,67,409,west,medium,none,0
u_02299,45,611,west,high,none,0
u_02300,37,393,south,medium,none,0
u_02301,64,115,central,low,none,0
u_02302,24,306,west,high,none,0
u_02303,28,394,west,medium,none,0
u_02304,37,626,south,low,none,0
u_02305,33,426,north,medium,none,0
u_02306,21,306,east,medium,none,0
u_02307,23,321,south,medium,none,0
u_02308,39,600,east,high,none,0
u_02309,43,653,south,low,none,0
u_02310,20,181,south,high,none,0
u_02311,58,414,north,medium,none,0
u_02312,59,642,west,medium,ring_17,1
u_02313,31,1003,central,medium,none,0
u_02314,28,846,south,low,ring_16,1
u_02315,35,125,north,medium,none,0
u_02316,71,383,east,low,none,0
u_02317,29,122,west,medium,none,0
u_02318,40,957,south,medium,none,0
u_02319,29,448,east,high,none,0
u_02320,30,651,south,low,none,0
u_02321,42,195,central,low,none,0
u_02322,62,245,central,medium,none,0
u_02323,68,490,west,medium,none,0
u_02324,36,806,east,high,none,0
u_02325,72,86,central,medium,none,0
u_02326,63,749,north,medium,none,0
u_02327,53,451,west,low,none,0
u_02328,62,72,south,low,none,0
u_02329,25,603,east,low,none,0
u_02330,46,626,east,low,none,0
u_02331,72,401,north,medium,none,0
u_02332,70,262,central,medium,none,0
u_02333,72,208,east,medium,none,0
u_02334,49,523,north,medium,none,0
u_02335,68,134,north,medium,none,0
u_02336,61,901,south,medium,none,0
u_02337,35,211,north,medium,none,0
u_02338,23,706,west,medium,none,0
u_02339,35,614,east,low,none,0
u_02340,36,481,west,medium,none,0
u_02341,39,739,north,medium,none,0
u_02342,54,183,north,medium,none,0
u_02343,49,711,west,low,none,0
u_02344,73,693,south,low,none,0
u_02345,58,695,north,medium,none,0
u_02346,20,541,west,low,none,0
u_02347,45,178,west,medium,none,0
u_02348,27,301,east,medium,none,0
u_02349,68,755,south,medium,none,0
u_02350,52,307,central,low,none,0
u_02351,46,181,west,low,none,0
u_02352,71,1308,east,medium,none,0
u_02353,32,93,central,medium,none,0
u_02354,50,272,east,high,none,0
u_02355,24,588,east,medium,none,0
u_02356,29,1379,south,medium,none,0
u_02357,66,335,north,medium,none,0
u_02358,47,312,south,high,none,0
u_02359,38,373,central,high,none,0
u_02360,48,184,south,high,none,0
u_02361,41,142,north,high,none,0
u_02362,37,707,south,medium,none,0
u_02363,54,414,south,low,none,0
u_02364,21,86,south,medium,none,0
u_02365,45,176,west,low,none,0
u_02366,61,974,west,low,none,0
u_02367,37,835,south,medium,none,0
u_02368,41,216,north,medium,none,0
u_02369,67,532,north,medium,none,0
u_02370,66,119,north,medium,none,0
u_02371,68,274,north,medium,none,0
u_02372,49,1837,east,high,none,0
u_02373,58,475,south,medium,ring_12,1
u_02374,53,280,south,medium,none,0
u_02375,70,367,east,medium,none,0
u_02376,51,235,north,high,none,0
u_02377,53,123,central,medium,none,0
u_02378,19,847,central,low,none,0
u_02379,32,73,east,low,none,0
u_02380,51,582,central,medium,none,0
u_02381,53,338,west,low,none,0
u_02382,23,856,south,medium,none,0
u_02383,56,343,central,low,none,0
u_02384,59,434,west,low,none,0
u_02385,68,357,south,low,none,0
u_02386,68,564,west,high,none,0
u_02387,71,181,south,medium,none,0
u_02388,29,269,south,low,none,0
u_02389,20,827,central,medium,none,0
u_02390,62,602,east,medium,none,0
u_02391,35,477,central,medium,none,0
u_02392,57,435,north,medium,none,0
u_02393,38,301,west,high,none,0
u_02394,32,330,north,medium,none,0
u_02395,50,476,south,high,none,0
u_02396,52,631,central,low,none,0
u_02397,43,475,north,high,none,0
u_02398,25,622,north,medium,none,0
u_02399,53,547,north,low,none,0
u_02400,65,87,south,low,none,0
u_02401,47,297,south,medium,none,0
u_02402,40,272,south,low,none,0
u_02403,59,133,north,medium,none,0
u_02404,61,570,west,medium,none,0
u_02405,31,685,central,low,none,0
u_02406,31,367,central,low,none,0
u_02407,19,154,south,high,none,0
u_02408,72,162,north,low,none,0
u_02409,54,205,west,low,none,0
u_02410,22,262,east,low,none,0
u_02411,55,289,south,high,none,0
u_02412,62,397,east,medium,none,0
u_02413,58,1014,central,medium,none,0
u_02414,71,542,central,low,none,0
u_02415,64,783,west,medium,none,0
u_02416,31,204,west,low,none,0
u_02417,73,242,east,medium,none,0
u_02418,56,407,central,low,none,0
u_02419,42,483,west,medium,none,0
u_02420,37,269,west,medium,none,0
u_02421,19,390,central,low,none,0
u_02422,56,934,central,high,none,0
u_02423,23,276,north,low,none,0
u_02424,34,293,west,low,none,0
u_02425,42,171,east,high,none,0
u_02426,74,864,south,low,none,0
u_02427,45,85,south,low,none,0
u_02428,19,441,central,medium,none,0
u_02429,52,402,east,low,none,0
u_02430,54,228,north,high,none,0
u_02431,22,206,west,low,none,0
u_02432,18,268,north,low,none,0
u_02433,57,227,east,medium,none,0
u_02434,29,195,north,low,none,0
u_02435,73,386,central,high,none,0
u_02436,53,215,south,low,none,0
u_02437,62,452,central,low,none,0
u_02438,40,525,west,low,none,0
u_02439,64,318,central,low,none,0
u_02440,48,383,east,medium,none,0
u_02441,28,860,east,low,none,0
u_02442,27,576,west,medium,none,0
u_02443,20,135,west,low,none,0
u_02444,71,669,south,medium,none,0
u_02445,31,1157,north,low,ring_08,1
u_02446,33,643,south,medium,none,0
u_02447,27,375,central,low,none,0
u_02448,46,599,north,low,none,0
u_02449,27,596,west,high,none,0
u_02450,29,678,east,medium,none,0
u_02451,47,328,central,low,none,0
u_02452,58,120,south,low,none,0
u_02453,18,285,west,low,none,0
u_02454,22,445,north,medium,none,0
u_02455,37,818,north,low,none,0
u_02456,25,627,east,medium,none,0
u_02457,60,341,west,medium,none,0
u_02458,29,384,west,high,none,0
u_02459,18,52,central,low,none,0
u_02460,74,402,central,medium,none,0
u_02461,71,159,north,low,none,0
u_02462,37,1156,south,medium,none,0
u_02463,45,165,north,medium,none,0
u_02464,74,41,central,low,none,0
u_02465,60,249,central,medium,none,0
u_02466,54,802,central,medium,none,0
u_02467,64,386,north,low,none,0
u_02468,54,488,west,low,none,0
u_02469,29,188,south,low,none,0
u_02470,54,325,south,low,none,0
u_02471,66,497,central,low,none,0
u_02472,66,229,east,medium,none,0
u_02473,73,583,north,low,none,0
u_02474,61,266,west,low,none,0
u_02475,73,198,central,medium,none,0
u_02476,45,577,east,medium,none,0
u_02477,64,247,central,high,none,0
u_02478,32,453,east,medium,none,0
u_02479,23,407,south,medium,none,0
u_02480,61,667,east,low,none,0
u_02481,37,432,south,medium,none,0
u_02482,67,517,south,medium,none,0
u_02483,31,71,north,medium,none,0
u_02484,19,1094,east,low,none,0
u_02485,26,506,west,medium,none,0
u_02486,54,415,west,medium,none,0
u_02487,37,89,east,medium,none,0
u_02488,43,901,north,medium,none,0
u_02489,46,358,west,low,none,0
u_02490,18,710,central,medium,none,0
u_02491,72,274,west,medium,none,0
u_02492,52,358,north,low,none,0
u_02493,23,115,south,medium,none,0
u_02494,54,593,south,high,none,0
u_02495,70,353,south,low,none,0
u_02496,22,753,north,low,ring_01,1
u_02497,50,392,south,medium,none,0
u_02498,66,781,south,medium,none,0
u_02499,68,813,north,medium,none,0
u_02500,31,381,central,medium,none,0
u_02501,29,255,west,high,none,0
u_02502,59,52,north,medium,none,0
u_02503,37,196,north,low,none,0
u_02504,70,1387,east,medium,none,0
u_02505,67,300,south,medium,none,0
u_02506,41,70,central,medium,none,0
u_02507,60,115,east,low,none,0
u_02508,51,347,central,medium,none,0
u_02509,42,191,south,medium,none,0
u_02510,67,410,south,medium,none,0
u_02511,46,157,south,low,ring_13,1
u_02512,74,344,west,high,none,0
u_02513,56,1211,central,medium,none,0
u_02514,48,288,central,high,none,0
u_02515,73,357,east,low,none,0
u_02516,64,339,north,medium,none,0
u_02517,60,439,south,high,none,0
u_02518,67,528,south,high,none,0
u_02519,40,463,east,high,none,0
u_02520,61,418,central,low,none,0
u_02521,55,337,west,medium,none,0
u_02522,37,617,central,low,none,0
u_02523,40,184,west,low,none,0
u_02524,62,274,west,low,none,0
u_02525,69,115,central,medium,none,0
u_02526,33,503,south,medium,none,0
u_02527,67,601,west,medium,none,0
u_02528,59,201,east,medium,none,0
u_02529,72,542,east,low,none,0
u_02530,25,80,west,medium,none,0
u_02531,67,180,south,low,none,0
u_02532,38,164,west,medium,none,0
u_02533,18,447,east,medium,none,0
u_02534,72,271,east,high,none,0
u_02535,25,20,central,high,none,0
u_02536,46,1619,south,low,none,0
u_02537,49,289,central,low,none,0
u_02538,55,326,north,medium,none,0
u_02539,22,835,west,medium,none,0
u_02540,64,213,central,medium,none,0
u_02541,39,328,south,low,none,0
u_02542,64,786,west,medium,none,0
u_02543,51,286,west,low,none,0
u_02544,18,99,west,low,none,0
u_02545,72,837,west,low,none,0
u_02546,72,417,west,high,none,0
u_02547,43,389,south,low,none,0
u_02548,60,874,north,medium,none,0
u_02549,27,406,east,low,none,0
u_02550,47,179,north,medium,none,0
u_02551,67,665,east,high,none,0
u_02552,35,313,central,low,none,0
u_02553,34,326,west,high,none,0
u_02554,43,1252,central,high,none,0
u_02555,25,571,central,medium,none,0
u_02556,64,400,east,low,none,0
u_02557,57,1030,south,medium,none,0
u_02558,66,138,west,high,none,0
u_02559,29,382,central,high,none,0
u_02560,44,278,north,medium,none,0
u_02561,25,231,west,medium,none,0
u_02562,42,507,south,medium,none,0
u_02563,63,278,west,medium,none,0
u_02564,21,476,central,medium,none,0
u_02565,50,353,north,medium,none,0
u_02566,18,351,central,medium,none,0
u_02567,36,217,south,medium,none,0
u_02568,48,1293,east,medium,none,0
u_02569,33,164,north,low,none,0
u_02570,31,278,south,medium,none,0
u_02571,70,687,south,low,none,0
u_02572,65,327,central,low,none,0
u_02573,22,460,central,medium,none,0
u_02574,58,679,central,high,none,0
u_02575,43,374,east,medium,none,0
u_02576,45,10,west,low,none,0
u_02577,19,404,west,medium,none,0
u_02578,67,567,central,medium,none,0
u_02579,23,516,central,medium,none,0
u_02580,26,223,east,medium,none,0
u_02581,50,956,west,low,none,0
u_02582,58,98,east,low,none,0
u_02583,42,323,south,medium,none,0
u_02584,65,613,west,medium,none,0
u_02585,30,166,central,low,none,0
u_02586,26,73,north,high,none,0
u_02587,70,1567,south,low,none,0
u_02588,30,669,north,low,none,0
u_02589,48,508,east,medium,none,0
u_02590,58,234,east,medium,none,0
u_02591,28,386,east,low,none,0
u_02592,21,243,central,medium,none,0
u_02593,51,734,east,low,none,0
u_02594,55,624,north,high,none,0
u_02595,63,438,south,medium,none,0
u_02596,21,568,central,low,none,0
u_02597,55,479,south,low,none,0
u_02598,36,180,east,medium,none,0
u_02599,23,96,west,medium,none,0
u_02600,51,620,central,medium,none,0
u_02601,35,731,east,high,none,0
u_02602,30,246,central,medium,none,0
u_02603,58,1110,west,medium,none,0
u_02604,40,421,north,medium,none,0
u_02605,36,71,north,medium,none,0
u_02606,62,579,north,medium,none,0
u_02607,28,1424,west,low,none,0
u_02608,18,360,south,low,none,0
u_02609,41,477,west,medium,none,0
u_02610,71,1111,west,medium,ring_16,1
u_02611,24,69,east,high,none,0
u_02612,42,112,north,low,none,0
u_02613,38,426,central,low,none,0
u_02614,32,254,south,medium,none,0
u_02615,18,426,central,medium,ring_06,1
u_02616,29,205,east,high,none,0
u_02617,24,914,east,low,none,0
u_02618,32,602,south,medium,none,0
u_02619,38,556,central,medium,none,0
u_02620,36,362,south,medium,none,0
u_02621,46,334,south,medium,none,0
u_02622,42,153,north,medium,none,0
u_02623,50,947,central,medium,none,0
u_02624,66,541,north,low,none,0
u_02625,49,288,north,high,none,0
u_02626,66,646,north,medium,none,0
u_02627,52,639,west,medium,none,0
u_02628,61,526,east,medium,none,0
u_02629,55,1068,east,medium,none,0
u_02630,43,813,west,high,none,0
u_02631,28,615,south,low,none,0
u_02632,52,326,central,medium,none,0
u_02633,25,308,central,low,none,0
u_02634,63,809,central,low,none,0
u_02635,31,892,north,medium,ring_02,1
u_02636,27,1520,central,medium,none,0
u_02637,19,410,central,medium,none,0
u_02638,63,417,central,medium,none,0
u_02639,26,142,east,medium,none,0
u_02640,20,1064,west,high,none,0
u_02641,38,518,south,medium,none,0
u_02642,43,1106,west,low,none,0
u_02643,25,126,central,medium,none,0
u_02644,65,360,south,low,none,0
u_02645,19,343,south,low,none,0
u_02646,23,643,west,medium,none,0
u_02647,45,498,west,medium,none,0
u_02648,70,558,west,medium,none,0
u_02649,46,254,west,high,none,0
u_02650,43,510,north,low,none,0
u_02651,42,636,east,low,none,0
u_02652,29,396,east,low,none,0
u_02653,22,280,central,low,none,0
u_02654,51,171,north,medium,none,0
u_02655,65,717,south,medium,none,0
u_02656,54,523,west,medium,none,0
u_02657,32,1601,central,medium,none,0
u_02658,61,798,south,medium,none,0
u_02659,53,123,east,low,none,0
u_02660,32,128,south,medium,none,0
u_02661,60,647,west,medium,none,0
u_02662,65,653,west,low,none,0
u_02663,40,375,east,medium,none,0
u_02664,23,708,west,low,none,0
u_02665,63,520,north,high,none,0
u_02666,67,441,central,medium,none,0
u_02667,61,783,east,medium,none,0
u_02668,60,43,east,medium,none,0
u_02669,62,1017,south,medium,none,0
u_02670,38,1265,east,medium,none,0
u_02671,40,134,central,medium,none,0
u_02672,60,649,north,medium,none,0
u_02673,72,178,south,medium,none,0
u_02674,33,244,central,low,none,0
u_02675,64,249,east,low,none,0
u_02676,70,522,west,low,none,0
u_02677,32,483,west,medium,none,0
u_02678,42,339,central,low,none,0
u_02679,53,80,north,medium,none,0
u_02680,28,286,west,medium,none,0
u_02681,68,1017,central,low,none,0
u_02682,32,649,south,medium,none,0
u_02683,21,193,east,low,none,0
u_02684,38,450,north,medium,none,0
u_02685,30,347,north,medium,none,0
u_02686,39,1068,south,low,none,0
u_02687,36,347,north,high,none,0
u_02688,51,147,central,medium,none,0
u_02689,31,338,north,medium,none,0
u_02690,21,1072,north,medium,none,0
u_02691,65,824,north,low,none,0
u_02692,70,430,central,medium,none,0
u_02693,69,181,east,medium,none,0
u_02694,63,635,west,medium,none,0
u_02695,44,162,north,low,none,0
u_02696,46,487,south,low,none,0
u_02697,64,598,south,medium,none,0
u_02698,45,138,central,low,none,0
u_02699,52,345,east,low,none,0
u_02700,25,518,north,low,none,0
u_02701,33,572,central,medium,none,0
u_02702,59,589,west,low,none,0
u_02703,53,236,east,medium,none,0
u_02704,47,280,east,high,none,0
u_02705,35,288,central,medium,none,0
u_02706,19,28,south,medium,none,0
u_02707,66,905,east,medium,none,0
u_02708,30,354,south,medium,none,0
u_02709,21,754,east,low,none,0
u_02710,43,777,east,low,none,0
u_02711,42,1250,east,low,none,0
u_02712,47,168,west,low,none,0
u_02713,28,539,south,high,none,0
u_02714,24,365,west,high,none,0
u_02715,48,403,south,low,none,0
u_02716,61,602,west,medium,none,0
u_02717,27,246,west,medium,none,0
u_02718,56,325,west,medium,none,0
u_02719,30,50,central,medium,none,0
u_02720,48,254,west,low,none,0
u_02721,24,1073,east,medium,none,0
u_02722,73,636,north,medium,none,0
u_02723,66,593,west,medium,none,0
u_02724,59,663,north,medium,none,0
u_02725,59,392,north,high,none,0
u_02726,73,781,east,medium,none,0
u_02727,53,248,north,medium,ring_19,1
u_02728,37,350,north,low,none,0
u_02729,21,345,north,medium,none,0
u_02730,71,813,south,medium,none,0
u_02731,24,232,west,low,none,0
u_02732,71,326,west,medium,none,0
u_02733,18,271,north,low,none,0
u_02734,61,1044,east,low,none,0
u_02735,73,777,south,low,none,0
u_02736,62,545,east,low,none,0
u_02737,59,659,east,medium,none,0
u_02738,64,188,north,high,none,0
u_02739,30,586,central,medium,none,0
u_02740,72,503,north,medium,ring_01,1
u_02741,39,227,central,medium,none,0
u_02742,71,107,south,low,none,0
u_02743,38,429,central,low,none,0
u_02744,39,403,north,low,none,0
u_02745,45,92,north,medium,ring_10,1
u_02746,26,477,east,medium,none,0
u_02747,43,639,north,low,ring_04,1
u_02748,26,759,north,medium,none,0
u_02749,32,368,west,high,none,0
u_02750,27,466,west,low,none,0
u_02751,41,754,east,medium,none,0
u_02752,74,391,central,medium,none,0
u_02753,59,238,central,medium,none,0
u_02754,25,239,west,medium,none,0
u_02755,41,678,south,medium,none,0
u_02756,33,461,west,medium,none,0
u_02757,66,318,south,medium,none,0
u_02758,43,223,central,low,none,0
u_02759,44,314,west,low,none,0
u_02760,54,435,north,medium,none,0
u_02761,21,1004,south,low,none,0
u_02762,67,828,south,low,none,0
u_02763,41,1091,south,low,none,0
u_02764,36,278,central,medium,none,0
u_02765,53,78,east,low,none,0
u_02766,56,344,north,medium,none,0
u_02767,27,580,west,low,none,0
u_02768,42,488,south,medium,none,0
u_02769,35,1502,central,medium,none,0
u_02770,36,661,south,medium,none,0
u_02771,53,258,west,medium,none,0
u_02772,27,834,north,high,none,0
u_02773,50,104,south,low,none,0
u_02774,72,292,central,medium,none,0
u_02775,67,314,central,low,none,0
u_02776,22,870,east,medium,none,0
u_02777,64,511,central,low,none,0
u_02778,66,225,east,medium,none,0
u_02779,52,161,north,medium,none,0
u_02780,61,564,west,medium,ring_00,1
u_02781,51,1475,east,low,none,0
u_02782,50,362,south,medium,none,0
u_02783,72,93,south,high,none,0
u_02784,38,686,west,low,none,0
u_02785,34,554,central,high,none,0
u_02786,39,280,south,low,none,0
u_02787,65,147,east,medium,none,0
u_02788,54,264,west,high,none,0
u_02789,32,404,south,high,none,0
u_02790,52,342,central,medium,none,0
u_02791,45,160,central,high,none,0
u_02792,24,141,south,low,none,0
u_02793,49,229,west,medium,none,0
u_02794,28,609,north,low,none,0
u_02795,27,320,south,medium,none,0
u_02796,26,741,central,medium,none,0
u_02797,31,285,north,low,none,0
u_02798,30,660,west,high,none,0
u_02799,74,641,central,medium,none,0
u_02800,42,317,west,high,none,0
u_02801,19,1109,south,medium,none,0
u_02802,52,680,west,medium,none,0
u_02803,24,801,central,low,none,0
u_02804,38,658,south,medium,none,0
u_02805,35,316,central,low,none,0
u_02806,20,1029,central,low,none,0
u_02807,59,708,north,low,none,0
u_02808,71,456,east,medium,none,0
u_02809,56,780,west,low,none,0
u_02810,58,835,west,medium,none,0
u_02811,66,757,north,medium,none,0
u_02812,28,375,west,low,none,0
u_02813,56,172,north,medium,none,0
u_02814,41,667,west,medium,none,0
u_02815,63,465,west,high,none,0
u_02816,36,174,central,low,none,0
u_02817,21,431,north,medium,none,0
u_02818,43,529,west,medium,none,0
u_02819,55,445,east,high,none,0
u_02820,59,555,north,medium,none,0
u_02821,49,302,north,medium,none,0
u_02822,56,350,north,low,none,0
u_02823,62,598,central,low,none,0
u_02824,63,159,north,low,none,0
u_02825,53,834,central,medium,none,0
u_02826,57,360,east,medium,none,0
u_02827,54,661,south,low,none,0
u_02828,50,589,central,medium,none,0
u_02829,53,459,west,low,none,0
u_02830,20,354,north,medium,none,0
u_02831,26,530,south,medium,none,0
