user_id,primary_device,primary_ip,primary_card,benign_share_group,benign_share_type
u_02383,d_009979,ip_003420,c_004432,none,none
u_02384,d_008570,ip_001854,c_002384,none,none
u_02385,d_001853,ip_002418,c_007586,none,none
u_02386,d_007996,ip_001217,c_004520,none,none
u_02387,d_002289,ip_007185,c_003549,none,none
u_02388,d_000267,ip_008380,c_005327,none,none
u_02389,d_004907,ip_007679,c_006442,none,none
u_02390,d_008738,ip_007936,c_003709,none,none
u_02391,d_000213,ip_010035,c_006038,none,none
u_02392,d_005664,ip_003532,c_001734,none,none
u_02393,d_009642,ip_006112,c_001248,none,none
u_02394,d_007189,ip_002722,c_003464,none,none
u_02395,d_004549,ip_002340,c_006715,none,none
u_02396,d_004029,ip_004013,c_003336,none,none
u_02397,d_000109,ip_009617,c_000583,none,none
u_02398,d_007666,ip_002934,c_000794,none,none
u_02399,d_002026,ip_009767,c_002262,none,none
u_02400,d_004038,ip_001893,c_007284,none,none
u_02401,d_002792,ip_004145,c_004716,none,none
u_02402,d_003875,ip_000063,c_008524,none,none
u_02403,d_002796,ip_004439,c_008897,none,none
u_02404,d_007098,bip_000,c_001529,benign_000,coworking
u_02405,d_004361,ip_008427,c_003747,none,none
u_02406,d_003319,ip_001668,c_005000,none,none
u_02407,d_002575,ip_007813,c_003788,none,none
u_02408,d_007076,ip_006045,c_005162,none,none
u_02409,d_002949,ip_003630,c_005702,none,none
u_02410,d_002930,ip_002708,c_005223,none,none
u_02411,d_000855,ip_002558,c_002236,none,none
u_02412,d_008745,ip_007636,c_000374,none,none
u_02413,d_004433,rip_19_00,c_000825,none,none
u_02414,d_000790,ip_010488,c_003221,none,none
u_02415,d_005301,rip_09_00,c_000268,none,none
u_02416,d_004785,ip_005312,c_003420,none,none
u_02417,d_007698,ip_006238,c_005833,none,none
u_02418,d_008571,ip_001190,c_004996,none,none
u_02419,d_005977,ip_002849,c_004283,none,none
u_02420,d_005669,ip_009777,c_000910,none,none
u_02421,d_003515,ip_006335,c_004301,none,none
u_02422,d_004518,ip_001496,c_003417,none,none
u_02423,d_004525,ip_006445,c_003653,none,none
u_02424,d_007212,ip_006892,c_004521,none,none
u_02425,d_006115,ip_000706,c_007215,none,none
u_02426,d_007191,ip_009677,c_008608,none,none
u_02427,d_008230,ip_007121,c_001096,none,none
u_02428,d_006018,ip_003768,c_008120,none,none
u_02429,d_006894,ip_002396,c_005723,none,none
u_02430,d_007274,bip_029,c_006462,benign_029,office
u_02431,d_009808,ip_007440,c_004087,none,none
u_02432,d_009012,ip_003502,c_007150,none,none
u_02433,d_006279,ip_010057,c_004157,none,none
u_02434,d_007098,ip_009317,c_007534,none,none
u_02435,d_007561,ip_004242,c_007297,none,none
u_02436,d_002532,ip_000648,c_001978,none,none
u_02437,d_000585,bip_016,c_007528,benign_016,office
u_02438,d_004537,ip_008605,c_007635,none,none
u_02439,d_003763,ip_000032,c_005021,none,none
u_02440,d_006879,ip_003798,c_002825,none,none
u_02441,d_000742,ip_000589,c_007879,none,none
u_02442,d_004649,ip_006952,c_004171,none,none
u_02443,d_009358,ip_004618,c_000017,none,none
u_02444,d_003512,ip_002073,c_005680,none,none
u_02445,d_006076,ip_004627,c_007726,none,none
u_02446,d_003062,ip_007500,c_001629,none,none
u_02447,d_005703,ip_003454,c_005309,none,none
u_02448,d_008614,ip_008125,c_008602,none,none
u_02449,d_007105,ip_002708,c_006739,none,none
u_02450,d_004818,ip_000603,c_001978,none,none
u_02451,d_002766,ip_004348,c_001514,none,none
u_02452,d_000423,rip_00_01,c_000091,none,none
u_02453,d_006292,ip_007186,c_004640,none,none
u_02454,d_008774,ip_003565,c_000377,none,none
u_02455,d_009821,ip_004700,c_006181,none,none
u_02456,d_003484,ip_005398,c_003420,none,none
u_02457,d_005414,rip_00_01,rc_00_00,none,none
u_02458,d_002825,ip_008363,c_006913,none,none
u_02459,d_007456,ip_006829,c_002278,none,none
u_02460,d_000110,ip_010375,c_006891,none,none
u_02461,d_000471,ip_008318,c_001339,none,none
u_02462,d_008753,ip_000504,c_007761,none,none
u_02463,d_000253,ip_004649,c_001013,none,none
u_02464,d_007621,ip_001349,c_005555,none,none
u_02465,d_008404,ip_006233,c_006822,none,none
u_02466,d_005795,ip_003503,c_005714,none,none
u_02467,d_002054,ip_000198,c_008478,none,none
u_02468,d_007864,bip_029,c_003072,benign_029,office
u_02469,d_005537,ip_006385,c_007001,none,none
u_02470,d_007959,ip_007770,c_002358,none,none
u_02471,d_005773,ip_005559,c_004566,none,none
u_02472,d_001533,ip_005236,c_006147,none,none
u_02473,d_001436,ip_000847,c_000672,none,none
u_02474,d_005516,ip_007472,c_008258,none,none
u_02475,d_008165,ip_003992,c_006810,none,none
u_02476,d_008654,ip_001337,c_008191,none,none
u_02477,d_004735,ip_006539,c_003527,none,none
u_02478,d_008622,ip_009995,c_001599,none,none
u_02479,d_002761,bip_024,c_005926,benign_024,office
u_02480,d_002698,ip_003517,c_007058,none,none
u_02481,d_002295,ip_006993,c_001400,none,none
u_02482,d_001141,ip_001565,c_007760,none,none
u_02483,d_002670,ip_007581,c_000535,none,none
u_02484,d_001040,ip_002308,c_006907,none,none
u_02485,d_009457,ip_009796,c_008233,none,none
u_02486,d_004212,ip_009265,c_006398,none,none
u_02487,d_000906,ip_006721,c_000484,none,none
u_02488,d_005065,ip_002294,c_002233,none,none
u_02489,d_004119,ip_007981,c_002860,none,none
u_02490,d_008588,ip_009441,c_003424,none,none
u_02491,d_007905,ip_007171,c_000577,none,none
u_02492,d_004110,ip_001325,c_000315,none,none
u_02493,d_007138,ip_004566,c_001192,none,none
u_02494,d_002191,ip_009937,c_001245,none,none
u_02495,d_004282,ip_001642,c_005995,none,none
u_02496,d_002478,ip_000266,c_005020,none,none
u_02497,d_005088,bip_029,c_004050,benign_029,office
u_02498,d_007389,ip_009241,c_001165,none,none
u_02499,d_007114,ip_005638,c_005564,none,none
u_02500,d_003374,ip_003196,c_007670,none,none
u_02501,bd_004,bip_004,c_002804,benign_004,family
u_02502,d_004991,ip_000384,c_006446,none,none
u_02503,d_005777,ip_008733,c_006804,none,none
u_02504,d_007704,ip_009572,c_008669,none,none
u_02505,d_007170,ip_005266,c_003431,none,none
u_02506,d_008222,ip_007725,c_005262,none,none
u_02507,d_005968,ip_010239,c_004648,none,none
u_02508,d_005918,ip_010085,c_003437,none,none
u_02509,d_009627,ip_009206,c_001175,none,none
u_02510,d_007551,ip_009676,c_001241,none,none
u_02511,d_006328,ip_006038,c_008861,none,none
u_02512,d_009685,ip_001400,c_007890,none,none
u_02513,d_006459,ip_001170,c_005330,none,none
u_02514,d_004763,ip_010154,c_004909,none,none
u_02515,d_006747,ip_000771,c_008020,none,none
u_02516,d_007612,ip_009865,c_008888,none,none
u_02517,d_006403,ip_005524,c_007518,none,none
u_02518,d_009201,ip_004377,c_004892,none,none
u_02519,d_008705,ip_000718,c_001465,none,none
u_02520,d_008319,ip_002345,c_004673,none,none
u_02521,d_000789,ip_001729,c_001269,none,none
u_02522,d_009142,ip_006184,c_004580,none,none
u_02523,d_002582,ip_009663,c_000578,none,none
u_02524,d_002995,ip_007717,c_006409,none,none
u_02525,d_003771,ip_003143,c_003655,none,none
u_02526,d_001988,ip_000243,c_008188,none,none
u_02527,d_009563,ip_005527,c_000190,none,none
u_02528,d_005548,ip_009582,c_003735,none,none
u_02529,d_006623,ip_000156,c_002586,none,none
u_02530,d_001356,ip_008268,c_002379,none,none
u_02531,d_006557,ip_007204,c_002829,none,none
u_02532,d_000468,ip_009945,c_005604,none,none
u_02533,d_006923,ip_010421,c_006900,none,none
u_02534,d_003902,rip_01_00,c_002259,none,none
u_02535,rd_18_00,rip_18_00,c_001106,none,none
u_02536,d_004592,ip_007922,c_004930,none,none
u_02537,d_005961,ip_004119,c_005049,none,none
u_02538,d_008882,ip_000955,c_007586,none,none
u_02539,d_000026,ip_006748,c_007982,none,none
u_02540,d_009796,ip_000711,c_004020,none,none
u_02541,d_003338,ip_001699,c_008658,none,none
u_02542,d_001902,ip_008228,c_002230,none,none
u_02543,d_002767,ip_008501,c_005371,none,none
u_02544,d_009481,ip_009208,c_006212,none,none
u_02545,d_009240,ip_010405,c_006163,none,none
u_02546,d_008581,ip_000180,c_002246,none,none
u_02547,d_006120,ip_002744,c_002176,none,none
u_02548,d_001738,ip_000106,c_001557,none,none
u_02549,d_005779,ip_002791,c_002908,none,none
u_02550,d_004238,ip_005492,c_002702,none,none
u_02551,d_009219,ip_009839,c_001837,none,none
u_02552,d_001603,ip_010165,c_008728,none,none
u_02553,d_008531,ip_006615,c_002979,none,none
u_02554,d_002154,ip_002670,c_006353,none,none
u_02555,d_005105,ip_003709,c_006010,none,none
u_02556,d_004108,ip_007414,c_006349,none,none
u_02557,d_008303,ip_001907,c_007210,none,none
u_02558,d_006280,ip_007631,c_003105,none,none
u_02559,d_009499,ip_001034,c_006733,none,none
u_02560,d_002926,ip_004610,c_000273,none,none
u_02561,d_007689,ip_007458,c_000617,none,none
u_02562,d_008018,ip_009119,c_000963,none,none
u_02563,d_004931,ip_000355,c_005207,none,none
u_02564,d_001039,ip_008879,c_003209,none,none
u_02565,d_003072,ip_007384,c_003160,none,none
u_02566,d_006065,ip_008193,c_007318,none,none
u_02567,d_002189,ip_007192,c_003642,none,none
u_02568,d_005457,ip_000867,c_001540,none,none
u_02569,d_009970,ip_004528,c_002743,none,none
u_02570,d_004909,ip_000608,c_000651,none,none
u_02571,d_008882,ip_007684,c_003758,none,none
u_02572,d_009731,ip_004256,c_003412,none,none
u_02573,d_003648,ip_008180,c_004924,none,none
u_02574,d_006458,ip_005937,c_006516,none,none
u_02575,d_005235,ip_005947,c_005350,none,none
u_02576,d_006666,ip_007347,c_007223,none,none
u_02577,d_005074,ip_001262,c_006624,none,none
u_02578,d_006854,ip_009870,c_002638,none,none
u_02579,d_008380,ip_002146,c_007203,none,none
u_02580,d_007067,ip_007076,c_005981,none,none
u_02581,d_000993,ip_003996,c_006425,none,none
u_02582,d_000379,ip_001117,c_006423,none,none
u_02583,d_002602,ip_002485,c_005256,none,none
u_02584,d_006899,ip_007900,c_000520,none,none
u_02585,d_000864,ip_002208,c_001364,none,none
u_02586,d_002005,ip_003777,c_008923,none,none
u_02587,d_000178,ip_003205,c_001069,none,none
u_02588,d_008899,ip_004166,c_005614,none,none
u_02589,d_002404,ip_009985,c_008435,none,none
u_02590,d_004546,ip_009054,c_000227,none,none
u_02591,d_004552,ip_003416,c_006820,none,none
u_02592,d_001656,ip_000976,c_000174,none,none
u_02593,d_001938,ip_005299,c_001160,none,none
u_02594,d_001982,ip_001958,c_008901,none,none
u_02595,d_001532,ip_003911,c_007274,none,none
u_02596,d_002750,ip_004415,c_008557,none,none
u_02597,d_007959,ip_000277,c_007653,none,none
u_02598,d_004136,ip_008384,c_001518,none,none
u_02599,d_000069,ip_008353,c_006890,none,none
u_02600,d_001079,ip_000125,c_003964,none,none
u_02601,d_003136,ip_003001,c_005600,none,none
u_02602,d_003423,ip_003621,c_004852,none,none
u_02603,d_004969,ip_008592,c_000623,none,none
u_02604,d_000540,ip_003202,c_004247,none,none
u_02605,rd_03_00,rip_03_01,c_001025,none,none
u_02606,d_004110,ip_006803,c_007088,none,none
u_02607,d_009294,ip_007671,c_006495,none,none
u_02608,d_000528,ip_009370,c_006220,none,none
u_02609,d_002791,ip_003518,c_002464,none,none
u_02610,d_005295,ip_009545,c_008753,none,none
u_02611,d_000218,ip_000287,c_002877,none,none
u_02612,d_007781,ip_007497,c_001970,none,none
u_02613,d_005438,ip_001919,c_001517,none,none
u_02614,d_004621,ip_009609,c_001786,none,none
u_02615,d_004927,ip_004539,c_001598,none,none
u_02616,d_007138,ip_007412,c_001201,none,none
u_02617,d_009815,ip_004547,c_000565,none,none
u_02618,d_005150,ip_005060,c_008203,none,none
u_02619,rd_06_00,ip_000562,c_005170,none,none
u_02620,d_006008,ip_008305,c_003815,none,none
u_02621,d_007216,bip_016,c_004518,benign_016,office
u_02622,d_003206,ip_009564,c_008056,none,none
u_02623,d_009271,ip_004354,c_002920,none,none
u_02624,d_007529,ip_005389,c_003329,none,none
u_02625,d_007451,ip_006366,c_006851,none,none
u_02626,d_005965,ip_001897,c_005122,none,none
u_02627,d_005581,ip_001157,c_007754,none,none
u_02628,d_007337,ip_001693,c_002397,none,none
u_02629,d_009449,ip_008693,c_005191,none,none
u_02630,d_003472,ip_006387,c_000841,none,none
u_02631,d_000365,rip_15_01,c_005650,none,none
u_02632,d_006545,bip_015,c_007252,benign_015,office
u_02633,d_008192,ip_006518,c_003001,none,none
u_02634,d_008891,ip_006786,c_008164,none,none
u_02635,d_009919,ip_007276,c_001921,none,none
u_02636,d_000648,ip_001189,c_003674,none,none
u_02637,d_007405,ip_005342,c_007001,none,none
u_02638,d_006567,ip_007714,c_005525,none,none
u_02639,d_004355,ip_000315,c_000996,none,none
u_02640,d_005899,ip_008543,c_001227,none,none
u_02641,d_001502,ip_007665,c_008048,none,none
u_02642,d_000473,ip_003809,c_006259,none,none
u_02643,d_007199,ip_003295,c_002159,none,none
u_02644,d_003236,ip_001340,c_003246,none,none
u_02645,d_004432,ip_008281,c_004399,none,none
u_02646,d_004242,ip_002056,c_001441,none,none
u_02647,d_008973,ip_006853,c_003135,none,none
u_02648,d_004291,ip_004540,c_001864,none,none
u_02649,d_007299,ip_001665,c_003815,none,none
u_02650,d_001795,ip_002270,c_002608,none,none
u_02651,d_005751,ip_001574,c_006376,none,none
u_02652,d_000105,ip_010124,c_008236,none,none
u_02653,d_009268,bip_019,c_007996,benign_019,office
u_02654,d_007892,ip_009869,c_003409,none,none
u_02655,d_008224,ip_007570,c_005345,none,none
u_02656,d_006657,ip_007370,c_008860,none,none
u_02657,d_002179,ip_000069,c_007314,none,none
u_02658,d_006180,ip_007486,c_004484,none,none
u_02659,d_002387,ip_005049,c_004773,none,none
u_02660,d_005506,ip_000092,c_003886,none,none
u_02661,d_004224,ip_006582,c_002700,none,none
u_02662,d_003794,ip_000804,c_006516,none,none
u_02663,d_007254,ip_006137,c_004695,none,none
u_02664,d_008629,ip_001309,c_000432,none,none
u_02665,d_006827,ip_010328,c_001894,none,none
u_02666,d_003357,ip_000488,c_002677,none,none
u_02667,d_005107,ip_004269,c_000070,none,none
u_02668,d_001374,ip_004986,c_000710,none,none
u_02669,d_005829,ip_002674,c_002748,none,none
u_02670,d_006090,ip_003177,c_005637,none,none
u_02671,d_002500,ip_007404,c_000929,none,none
u_02672,d_007127,ip_002497,c_000574,none,none
u_02673,d_004451,ip_001959,c_000683,none,none
u_02674,d_009385,ip_002455,c_000482,none,none
u_02675,d_002794,ip_003408,c_007768,none,none
u_02676,d_002137,ip_008063,c_001969,none,none
u_02677,d_005903,ip_008583,c_000772,none,none
u_02678,d_008521,ip_003257,c_004806,none,none
u_02679,d_007819,ip_000378,c_003799,none,none
u_02680,d_004843,ip_008848,c_001467,none,none
u_02681,d_008348,bip_002,c_007456,benign_002,office
u_02682,d_003504,ip_005728,c_000090,none,none
u_02683,d_009649,ip_001657,c_000165,none,none
u_02684,d_001611,ip_001817,c_004478,none,none
u_02685,d_007821,ip_004805,c_006446,none,none
u_02686,d_008663,ip_001100,c_000800,none,none
u_02687,d_003559,ip_008890,c_008390,none,none
u_02688,d_007806,ip_009877,c_006354,none,none
u_02689,d_005997,ip_001779,c_005548,none,none
u_02690,d_002238,ip_003440,c_003788,none,none
u_02691,d_002741,ip_004573,c_008217,none,none
u_02692,d_000040,ip_010109,c_000074,none,none
u_02693,d_000943,ip_004535,c_007469,none,none
u_02694,d_006907,ip_006190,c_005101,none,none
u_02695,d_003309,ip_006058,c_007848,none,none
u_02696,d_001983,ip_006521,c_007461,none,none
u_02697,d_005898,ip_008316,c_004933,none,none
u_02698,d_003268,ip_004698,c_001679,none,none
u_02699,d_004422,ip_000279,c_003341,none,none
u_02700,d_003883,ip_007157,c_008521,none,none
u_02701,d_006604,ip_004841,c_006662,none,none
u_02702,d_000699,ip_001320,c_006018,none,none
u_02703,d_000816,ip_008260,c_006221,none,none
u_02704,d_003497,ip_000196,c_008189,none,none
u_02705,d_007399,ip_007214,c_008607,none,none
u_02706,d_002446,ip_003023,c_002436,none,none
u_02707,d_001973,ip_005417,c_007459,none,none
u_02708,d_007745,ip_001910,c_007462,none,none
u_02709,d_008656,ip_002145,c_003748,none,none
u_02710,d_004468,bip_010,c_007062,benign_010,office
u_02711,d_000375,ip_004933,c_003864,none,none
u_02712,d_007143,ip_002919,c_005099,none,none
u_02713,d_008009,ip_002026,c_004007,none,none
u_02714,d_004211,ip_001223,c_004604,none,none
u_02715,d_007618,ip_005991,c_005513,none,none
u_02716,d_001048,bip_000,c_003488,benign_000,coworking
u_02717,d_006665,ip_008116,c_008476,none,none
u_02718,d_003979,ip_003513,c_000311,none,none
u_02719,d_009875,ip_007226,c_002664,none,none
u_02720,d_001048,ip_001091,c_002407,none,none
u_02721,d_005263,ip_007436,c_004595,none,none
u_02722,d_006759,ip_005502,c_007334,none,none
u_02723,d_009163,ip_004667,c_003385,none,none
u_02724,d_001959,ip_003889,c_000153,none,none
u_02725,d_006474,ip_008020,c_007177,none,none
u_02726,d_001965,ip_008379,c_008025,none,none
u_02727,d_004846,ip_004453,c_001753,none,none
u_02728,d_000285,ip_009455,c_001037,none,none
u_02729,d_000595,ip_007498,c_007021,none,none
u_02730,d_006976,ip_005482,c_006262,none,none
u_02731,d_008497,ip_007098,c_007020,none,none
u_02732,d_007307,rip_11_00,c_003398,none,none
u_02733,d_007704,ip_008662,c_002797,none,none
u_02734,d_007874,ip_000172,c_008524,none,none
u_02735,d_007997,ip_010234,c_006747,none,none
u_02736,d_004626,ip_000082,c_008009,none,none
u_02737,d_006485,ip_002074,c_002089,none,none
u_02738,d_003794,ip_007258,c_008004,none,none
u_02739,d_002174,ip_010451,c_008290,none,none
u_02740,d_007970,ip_003631,c_008342,none,none
u_02741,d_005370,ip_006667,c_006643,none,none
u_02742,d_008651,ip_009599,c_001483,none,none
u_02743,d_002306,ip_007608,c_000681,none,none
u_02744,d_004968,ip_003990,c_005758,none,none
u_02745,d_004868,ip_009837,c_001440,none,none
u_02746,d_007866,ip_008305,c_001769,none,none
u_02747,d_007937,ip_006590,c_006319,none,none
u_02748,d_000285,ip_008264,c_007713,none,none
u_02749,d_000073,ip_005949,c_006436,none,none
u_02750,d_005917,ip_006452,c_001136,none,none
u_02751,d_001351,ip_002838,c_005676,none,none
u_02752,d_008004,ip_007854,c_007733,none,none
u_02753,d_009518,ip_008315,c_004036,none,none
u_02754,rd_16_00,rip_16_00,c_005782,none,none
u_02755,d_000272,ip_000333,c_007762,none,none
u_02756,d_002441,ip_005773,c_008640,none,none
u_02757,d_005017,ip_001556,c_003584,none,none
u_02758,d_001339,ip_005295,c_005795,none,none
u_02759,d_003639,rip_15_00,c_005061,none,none
u_02760,d_008342,ip_006565,c_004442,none,none
u_02761,d_009485,ip_006171,c_004012,none,none
u_02762,d_007997,ip_002043,c_000900,none,none
u_02763,d_001986,ip_009918,c_005822,none,none
u_02764,d_008861,ip_003709,c_001075,none,none
u_02765,d_001831,ip_009992,c_005083,none,none
u_02766,d_006101,ip_006597,c_006385,none,none
u_02767,d_009538,bip_005,c_003836,benign_005,office
u_02768,d_009707,ip_000696,c_008809,none,none
u_02769,d_009081,ip_001066,c_005100,none,none
u_02770,d_006290,ip_005758,c_001623,none,none
u_02771,d_007549,bip_025,c_002570,benign_025,family
u_02772,d_007308,ip_006940,c_006935,none,none
u_02773,d_007362,ip_002059,c_001878,none,none
u_02774,d_008710,ip_001625,c_008928,none,none
u_02775,d_004213,ip_000268,c_005138,none,none
u_02776,d_003698,ip_004440,c_001536,none,none
u_02777,d_000253,bip_027,c_002636,benign_027,office
u_02778,d_003112,ip_003758,c_007883,none,none
u_02779,d_009873,ip_002782,c_007930,none,none
u_02780,rd_00_00,rip_00_01,c_002471,none,none
u_02781,d_004694,ip_008457,c_003607,none,none
u_02782,d_004123,ip_003451,c_003649,none,none
u_02783,d_003506,ip_002396,c_008764,none,none
u_02784,d_003541,ip_003574,c_002049,none,none
u_02785,d_000626,ip_010200,c_000938,none,none
u_02786,d_007219,ip_007302,c_007410,none,none
u_02787,d_003368,ip_006813,c_004424,none,none
u_02788,d_006858,ip_006315,c_004823,none,none
u_02789,d_006030,ip_008400,c_006785,none,none
u_02790,d_007140,ip_007301,c_006109,none,none
u_02791,d_000859,bip_007,c_008691,benign_007,office
u_02792,d_001875,ip_002497,c_005004,none,none
u_02793,d_006980,bip_011,c_008286,benign_011,coworking
u_02794,d_000664,ip_004210,c_002892,none,none
u_02795,d_000114,ip_005926,c_005549,none,none
u_02796,d_007811,ip_010166,c_008948,none,none
u_02797,d_009419,ip_009556,c_005454,none,none
u_02798,d_002628,ip_002546,c_001740,none,none
u_02799,d_004070,ip_004327,c_002873,none,none
u_02800,d_004489,ip_002081,c_005172,none,none
u_02801,d_000239,ip_009627,c_007595,none,none
